id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,ward_name,name_en
34057208,2017-10-18,2017-10-18 11:52:00 UTC,862610,Hareesha A S,research,2,0,13.0790139643,77.5766464392,778,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Byatarayanapura
34057209,2017-10-18,2017-10-18 11:55:00 UTC,862610,Hareesha A S,needs_id,4,0,13.0790139643,77.5766464392,778,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Byatarayanapura
34057215,2017-10-18,2017-10-18 11:57:00 UTC,862610,Hareesha A S,research,2,0,13.0790139643,77.5766464392,778,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Byatarayanapura
34057218,2017-10-18,2017-10-18 11:58:00 UTC,862610,Hareesha A S,research,2,0,13.0790139643,77.5766464392,778,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Byatarayanapura
34057220,2017-11-10,2017-11-10 03:12:00 UTC,862610,Hareesha A S,research,3,0,13.0790139643,77.5766464392,778,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
34057221,2017-11-10,2017-11-10 03:12:00 UTC,862610,Hareesha A S,research,3,0,13.0790139643,77.5766464392,778,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
34057225,2017-11-09,2017-11-09 12:07:00 UTC,862610,Hareesha A S,research,3,0,13.0790139643,77.5766464392,778,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
34057230,2017-10-18,2017-10-18 12:06:00 UTC,862610,Hareesha A S,research,2,0,13.0790139643,77.5766464392,778,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Byatarayanapura
34057233,2017-10-18,2017-10-18 12:09:00 UTC,862610,Hareesha A S,research,2,0,13.0790139643,77.5766464392,778,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Byatarayanapura
34057242,2017-11-11,2017-11-11 07:27:00 UTC,862610,Hareesha A S,needs_id,2,0,13.0790139643,77.5766464392,778,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Byatarayanapura
66178148,2017-08-13,2017-08-13 05:24:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8429030038,77.4710644978,627,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
67248865,2017-09-24,2017-09-24 02:19:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8494418,77.4884542,210,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
79545454,2017-10-27,2017-10-27 08:14:21 UTC,3345946,Hayath Mohammed,needs_id,3,0,12.9722789776,77.5945626944,38536,,Bangalore,Banded-Digger Bees,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Ashok Nagar
87827126,2017-10-31,2017-10-31 08:01:00 UTC,4459882,Praveen T,needs_id,3,0,12.9632757223,77.6936850787,206,,Bangalore,Koptortosoma,Koptortosoma,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Dodda Nekkundi
93592581,2017-06-18,2017-06-18 05:23:00 UTC,337978,Karthik Thrikkadeeri,needs_id,1,0,12.8956067095,77.5928306582,500,,Bangalore,Thread-waisted Sand Wasps,Ammophila clavus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Ammophilinae,,Ammophilini,,Ammophila,,Ammophila clavus,,,,,,Bilekhalli
93704609,2017-06-28,2017-06-28 05:25:00 UTC,337978,Karthik Thrikkadeeri,research,4,0,12.9336430093,77.6043004863,350,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Suddagunte Palya
106236645,2017-02-21,2017-02-21 10:52:00 UTC,2362965,Karthik,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Vishveshwara Puram
106236646,2017-02-21,2017-02-21 10:55:00 UTC,2362965,Karthik,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Vishveshwara Puram
106236652,2017-02-25,2017-02-25 09:12:00 UTC,2362965,Karthik,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Vishveshwara Puram
106236654,2017-02-25,2017-02-25 10:56:00 UTC,2362965,Karthik,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Vishveshwara Puram
106236655,2017-02-25,2017-02-25 11:18:00 UTC,2362965,Karthik,research,3,0,12.9507432,77.5847773,1390,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Vishveshwara Puram
183837002,2017-03-26,2017-03-26 10:35:00 UTC,25784,G S Girish Kumar,needs_id,2,0,13.0708399053,77.5792548912,2,,Bangalore,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,Byatarayanapura
10322768,2018-03-20,2018-03-20 07:59:44 UTC,100735,Chandan Pandey,research,6,0,13.0711611667,77.579545,65,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Byatarayanapura
10683996,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770944444,77.5777583333,165,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10683998,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770944444,77.5777583333,165,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10683999,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770861111,77.57775,165,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10684000,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770944444,77.5777583333,165,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10684001,2018-03-27,,497736,Prashant Hulamani,needs_id,0,0,13.0770944444,77.5777583333,165,,Bangalore,Pithitis,Ceratina binghami,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,Ceratina binghami,,,,,,Byatarayanapura
10684002,2018-03-27,,497736,Prashant Hulamani,research,5,0,13.0773666667,77.5778888889,65,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Byatarayanapura
10684003,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770722222,77.577775,100,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10684004,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0772972222,77.5779027778,50,,Bangalore,Ctenonomia,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Byatarayanapura
10684005,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0770833333,77.5777583333,165,,Bangalore,Striped Small Carpenter Bees,Ceratinidia,Striped Small Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684006,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770694444,77.5777805556,30,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684007,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0770694444,77.5777805556,30,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684008,2018-03-27,,497736,Prashant Hulamani,needs_id,3,0,13.0770694444,77.5777805556,30,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684009,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0771972222,77.5778277778,30,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684010,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770777778,77.5777805556,65,,Bangalore,Liothyrapis,Liothyrapis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Coelioxys,,,,,,,,Byatarayanapura
10684011,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770777778,77.5777805556,65,,Bangalore,Liothyrapis,Liothyrapis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Coelioxys,,,,,,,,Byatarayanapura
10684013,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770777778,77.5777805556,65,,Bangalore,Hoplonomia,Hoplonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,,,,,,,Byatarayanapura
10684014,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770777778,77.5777805556,65,,Bangalore,Hoplonomia,Hoplonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,,,,,,,Byatarayanapura
10684015,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770527778,77.5777583333,30,,Bangalore,Hoplonomia,Hoplonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,,,,,,,Byatarayanapura
10684016,2018-03-27,,497736,Prashant Hulamani,needs_id,2,0,13.0770527778,77.5777583333,30,,Bangalore,Hoplonomia,Hoplonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,,,,,,,Byatarayanapura
10684017,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0770777778,77.5777805556,65,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684018,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0770777778,77.5777805556,65,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10684019,2018-03-27,,497736,Prashant Hulamani,needs_id,3,1,13.0770777778,77.5777805556,65,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Byatarayanapura
10732949,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Seladonia,Seladonia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Halictus,,,,,,,,Ashok Nagar
10732950,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Ashok Nagar
10732951,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,3,1,12.9715987,77.5945627,38456,,Bangalore,Blue-banded and Allied Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Ashok Nagar
10732952,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Striped Small Carpenter Bees,Ceratinidia,Striped Small Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Ashok Nagar
10732953,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Woodborer Bees,Lithurgus,Woodborer Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Lithurginae,,,,Lithurgus,,,,,,,,Ashok Nagar
10732954,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Seladonia,Seladonia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Halictus,,,,,,,,Ashok Nagar
10732955,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732956,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,Ashok Nagar
10732957,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Blue-banded and Allied Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Ashok Nagar
10732960,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Ashok Nagar
10732961,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,3,1,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732962,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,research,4,0,12.9715987,77.5945627,38456,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Ashok Nagar
10732963,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,1,0,12.9715987,77.5945627,38456,,Bangalore,Pseudapis,Pseudapis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Pseudapis,,,,,,,,Ashok Nagar
10732964,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Blood Bees,Sphecodes,Blood Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Sphecodina,Sphecodes,,,,,,,,Ashok Nagar
10732968,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,3,1,12.9715987,77.5945627,38456,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Ashok Nagar
10732969,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Seladonia,Seladonia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Halictus,,,,,,,,Ashok Nagar
10732970,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Seladonia,Seladonia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Halictus,,,,,,,,Ashok Nagar
10732971,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,1,0,12.9715987,77.5945627,38456,,Bangalore,Astatinae,Astatinae,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Astatinae,,,,,,,,,,,,Ashok Nagar
10732972,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732973,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732974,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Seladonia,Seladonia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Halictus,,,,,,,,Ashok Nagar
10732979,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Ashok Nagar
10732980,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Ashok Nagar
10732981,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,3,1,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732983,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,research,2,0,12.9715987,77.5945627,38456,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Ashok Nagar
10732987,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,3,1,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
10732988,2018-01-24,2018-01-24 17:30:00 UTC,497736,Prashant Hulamani,needs_id,2,0,12.9715987,77.5945627,38456,,Bangalore,Lasioglossum,Lasioglossum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Ashok Nagar
